,_id,qc_user,run_timestamp,_cls,cartridge_pass_fail,build_completion_date,build_completion_user,pressure_line_qc,rework,rework_description,dev_ncmr,entry_date,cartridge_type,membrane_lot,center_cap_lot,anolyte_tank_leak_rate,catholyte_tank_leak_rate,notes,qc_results,latest_assay_analysis_pass_fail,latest_assay_analysis_fail_reason,membrane_gap,tank_leak_rate,pressure_line_leak_rate,size_insert_lot,pn050_319_LCLot,pre_glue_x_measurement,pre_glue_z_measurement,b_date_ts,b_date,exp_date
71,1250818412,poojan.patel,1755564385,MauriceCartridge.MauriceIEFCartridge,Pass,{'$date': 1755511440000},productionline@proteinsimple.com,0.0279,False,NA,NA,{'$date': 1755500716451},1,20135476,1825795,0.029,0.0212,,"[{'analysis_timestamp': 1755556924, 'analysis_user': 'ad/cator.qc', 'compassVersion': 'Unknown', 'documentType': 'maurice_pass_fail', 'runs': [{'Abs': {'Noise Avg_Failures': [], 'Sufficient Data': {}}, 'failure_type': 'Re-test', 'Fl': {'Position (pixels) STDEV_Failures': [], 'Resolution %CV_Failures': [], 'Resolution Avg_Failures': [], 'Sufficient Data': {}}, 'run_id': 'kf1045_2025-08-18_20-46-25', 'run_status': 'Fail'}], 'scriptVersion': 7, 'serverVersion': 'Unknown', 'specVersion': 2, 'timestamp': 1755571332, 'harvester_version': 7, 'harvester_fingerprint': 'dceb812d Mon, 11 Mar 2024 10:39:59 -0700'}]",Fail,Re-test,,,,,,,,1755511440000,2025-08-18 10:04:00,2026-08-31
72,1250818419,poojan.patel,1755564407,MauriceCartridge.MauriceIEFCartridge,Pass,{'$date': 1755513360000},productionline@proteinsimple.com,0.0285,False,NA,NA,{'$date': 1755502611687},1,20117853,1825795,0.0261,0.023,,"[{'analysis_timestamp': 1755557282, 'analysis_user': 'ad/cator.qc', 'compassVersion': 'Unknown', 'documentType': 'maurice_pass_fail', 'runs': [{'Abs': {'Noise Avg_Failures': [], 'Sufficient Data': {}}, 'failure_type': '', 'Fl': {'Position (pixels) STDEV_Failures': [], 'Resolution %CV_Failures': [], 'Resolution Avg_Failures': [], 'Sufficient Data': {}}, 'run_id': 'kf3051_2025-08-18_17-46-47', 'run_status': 'Pass'}], 'scriptVersion': 7, 'serverVersion': 'Unknown', 'specVersion': 2, 'timestamp': 1755571768, 'harvester_version': 7, 'harvester_fingerprint': 'dceb812d Mon, 11 Mar 2024 10:39:59 -0700'}]",Pass,,,,,,,,,1755513360000,2025-08-18 10:36:00,2026-08-31
73,1250818418,poojan.patel,1755564410,MauriceCartridge.MauriceIEFCartridge,Pass,{'$date': 1755512820000},productionline@proteinsimple.com,0.027,False,NA,NA,{'$date': 1755502083375},1,20135476,1825795,0.0232,0.0229,,"[{'analysis_timestamp': 1755557236, 'analysis_user': 'ad/cator.qc', 'compassVersion': 'Unknown', 'documentType': 'maurice_pass_fail', 'runs': [{'Abs': {'Noise Avg_Failures': [], 'Sufficient Data': {}}, 'failure_type': '', 'Fl': {'Position (pixels) STDEV_Failures': [], 'Resolution %CV_Failures': [], 'Resolution Avg_Failures': [], 'Sufficient Data': {}}, 'run_id': 'kf1853_2025-08-18_20-46-50', 'run_status': 'Pass'}], 'scriptVersion': 7, 'serverVersion': 'Unknown', 'specVersion': 2, 'timestamp': 1755571643, 'harvester_version': 7, 'harvester_fingerprint': 'dceb812d Mon, 11 Mar 2024 10:39:59 -0700'}]",Pass,,,,,,,,,1755512820000,2025-08-18 10:27:00,2026-08-31
74,1250818414,poojan.patel,1755564500,MauriceCartridge.MauriceIEFCartridge,Pass,{'$date': 1755511980000},productionline@proteinsimple.com,0.0215,False,NA,NA,{'$date': 1755501237330},1,20135476,1825795,0.0237,0.0265,,"[{'analysis_timestamp': 1755557053, 'analysis_user': 'ad/cator.qc', 'compassVersion': 'Unknown', 'documentType': 'maurice_pass_fail', 'runs': [{'Abs': {'Noise Avg_Failures': [], 'Sufficient Data': {}}, 'failure_type': '', 'Fl': {'Position (pixels) STDEV_Failures': [], 'Resolution %CV_Failures': [], 'Resolution Avg_Failures': [], 'Sufficient Data': {}}, 'run_id': 'kf1978_2025-08-18_17-48-20', 'run_status': 'Pass'}], 'scriptVersion': 7, 'serverVersion': 'Unknown', 'specVersion': 2, 'timestamp': 1755571457, 'harvester_version': 7, 'harvester_fingerprint': 'dceb812d Mon, 11 Mar 2024 10:39:59 -0700'}]",Pass,,,,,,,,,1755511980000,2025-08-18 10:13:00,2026-08-31
75,1250818413,poojan.patel,1755564579,MauriceCartridge.MauriceIEFCartridge,Pass,{'$date': 1755511500000},productionline@proteinsimple.com,0.0239,False,NA,NA,{'$date': 1755500778757},1,20135476,1825795,0.029,0.0246,,"[{'analysis_timestamp': 1755557010, 'analysis_user': 'ad/cator.qc', 'compassVersion': 'Unknown', 'documentType': 'maurice_pass_fail', 'runs': [{'Abs': {'Noise Avg_Failures': [], 'Sufficient Data': {}}, 'failure_type': '', 'Fl': {'Position (pixels) STDEV_Failures': [], 'Resolution %CV_Failures': [], 'Resolution Avg_Failures': [], 'Sufficient Data': {}}, 'run_id': 'kf2980_2025-08-18_17-49-39', 'run_status': 'Pass'}], 'scriptVersion': 7, 'serverVersion': 'Unknown', 'specVersion': 2, 'timestamp': 1755571414, 'harvester_version': 7, 'harvester_fingerprint': 'dceb812d Mon, 11 Mar 2024 10:39:59 -0700'}]",Pass,,,,,,,,,1755511500000,2025-08-18 10:05:00,2026-08-31
76,1250818415,poojan.patel,1755564602,MauriceCartridge.MauriceIEFCartridge,Pass,{'$date': 1755512040000},productionline@proteinsimple.com,0.0257,False,NA,NA,{'$date': 1755501285232},1,20135476,1825795,0.02,0.03,,"[{'analysis_timestamp': 1755557095, 'analysis_user': 'ad/cator.qc', 'compassVersion': 'Unknown', 'documentType': 'maurice_pass_fail', 'runs': [{'Abs': {'Noise Avg_Failures': [], 'Sufficient Data': {}}, 'failure_type': '', 'Fl': {'Position (pixels) STDEV_Failures': [], 'Resolution %CV_Failures': [], 'Resolution Avg_Failures': [], 'Sufficient Data': {}}, 'run_id': 'kf1987_2025-08-18_17-50-02', 'run_status': 'Pass'}], 'scriptVersion': 7, 'serverVersion': 'Unknown', 'specVersion': 2, 'timestamp': 1755571501, 'harvester_version': 7, 'harvester_fingerprint': 'dceb812d Mon, 11 Mar 2024 10:39:59 -0700'}]",Pass,,,,,,,,,1755512040000,2025-08-18 10:14:00,2026-08-31
77,1250818417,poojan.patel,1755564603,MauriceCartridge.MauriceIEFCartridge,Pass,{'$date': 1755512160000},productionline@proteinsimple.com,0.0277,False,NA,NA,{'$date': 1755501779465},1,20117853,1825980,0.0288,0.02,,"[{'analysis_timestamp': 1755557191, 'analysis_user': 'ad/cator.qc', 'compassVersion': 'Unknown', 'documentType': 'maurice_pass_fail', 'runs': [{'Abs': {'Noise Avg_Failures': [], 'Sufficient Data': {}}, 'failure_type': '', 'Fl': {'Position (pixels) STDEV_Failures': [], 'Resolution %CV_Failures': [], 'Resolution Avg_Failures': [], 'Sufficient Data': {}}, 'run_id': 'kf2009_2025-08-18_17-50-03', 'run_status': 'Pass'}], 'scriptVersion': 7, 'serverVersion': 'Unknown', 'specVersion': 2, 'timestamp': 1755571596, 'harvester_version': 7, 'harvester_fingerprint': 'dceb812d Mon, 11 Mar 2024 10:39:59 -0700'}]",Pass,,,,,,,,,1755512160000,2025-08-18 10:16:00,2026-08-31
78,1250818421,icaro.mesquita,1755570918,MauriceCartridge.MauriceIEFCartridge,Pass,{'$date': 1755513780000},productionline@proteinsimple.com,0.0289,False,NA,NA,{'$date': 1755503459940},1,20117853,1825980,0.0242,0.0265,,"[{'analysis_timestamp': 1755591996, 'analysis_user': 'ad/cator.qc', 'compassVersion': 'Unknown', 'documentType': 'maurice_pass_fail', 'runs': [{'Abs': {'Noise Avg_Failures': [], 'Sufficient Data': {}}, 'failure_type': '', 'Fl': {'Position (pixels) STDEV_Failures': [], 'Resolution %CV_Failures': [], 'Resolution Avg_Failures': [], 'Sufficient Data': {}}, 'run_id': 'kf1494_2025-08-18_19-35-18', 'run_status': 'Pass'}], 'scriptVersion': 7, 'serverVersion': 'Unknown', 'specVersion': 2, 'timestamp': 1755606402, 'harvester_version': 7, 'harvester_fingerprint': 'dceb812d Mon, 11 Mar 2024 10:39:59 -0700'}]",Pass,,,,,,,,,1755513780000,2025-08-18 10:43:00,2026-08-31
79,1250818426,icaro.mesquita,1755570924,MauriceCartridge.MauriceIEFCartridge,Pass,{'$date': 1755519720000},productionline@proteinsimple.com,0.0272,False,NA,NA,{'$date': 1755509391510},1,20135476,1825795,0.029,0.0225,,"[{'analysis_timestamp': 1755611335, 'analysis_user': 'ad/cator.qc', 'compassVersion': 'Unknown', 'documentType': 'maurice_pass_fail', 'runs': [{'Abs': {'Noise Avg_Failures': [], 'Sufficient Data': {}}, 'failure_type': '', 'Fl': {'Position (pixels) STDEV_Failures': [], 'Resolution %CV_Failures': [], 'Resolution Avg_Failures': [], 'Sufficient Data': {}}, 'run_id': 'kf2179_2025-08-18_22-35-24', 'run_status': 'Pass'}], 'scriptVersion': 7, 'serverVersion': 'Unknown', 'specVersion': 2, 'timestamp': 1755625742, 'harvester_version': 7, 'harvester_fingerprint': 'dceb812d Mon, 11 Mar 2024 10:39:59 -0700'}]",Pass,,,,,,,,,1755519720000,2025-08-18 12:22:00,2026-08-31
80,1250818423,icaro.mesquita,1755570964,MauriceCartridge.MauriceIEFCartridge,Pass,{'$date': 1755514800000},productionline@proteinsimple.com,0.0265,False,NA,NA,{'$date': 1755504764381},1,20117853,1825980,0.0236,0.024,,"[{'analysis_timestamp': 1755606616, 'analysis_user': 'ad/cator.qc', 'compassVersion': 'Unknown', 'documentType': 'maurice_pass_fail', 'runs': [{'Abs': {'Noise Avg_Failures': [], 'Sufficient Data': {}}, 'failure_type': '', 'Fl': {'Position (pixels) STDEV_Failures': [], 'Resolution %CV_Failures': [], 'Resolution Avg_Failures': [], 'Sufficient Data': {}}, 'run_id': 'kf1045_2025-08-18_22-36-04', 'run_status': 'Pass'}], 'scriptVersion': 7, 'serverVersion': 'Unknown', 'specVersion': 2, 'timestamp': 1755621023, 'harvester_version': 7, 'harvester_fingerprint': 'dceb812d Mon, 11 Mar 2024 10:39:59 -0700'}]",Pass,,,,,,,,,1755514800000,2025-08-18 11:00:00,2026-08-31
81,1250818424,icaro.mesquita,1755571063,MauriceCartridge.MauriceIEFCartridge,Pass,{'$date': 1755515580000},productionline@proteinsimple.com,0.0321,False,NA,NA,{'$date': 1755505572159},1,20117853,1825980,0.026,0.0299,,"[{'analysis_timestamp': 1755611146, 'analysis_user': 'ad/cator.qc', 'compassVersion': 'Unknown', 'documentType': 'maurice_pass_fail', 'runs': [{'Abs': {'Noise Avg_Failures': [], 'Sufficient Data': {}}, 'failure_type': '', 'Fl': {'Position (pixels) STDEV_Failures': [], 'Resolution %CV_Failures': [], 'Resolution Avg_Failures': [], 'Sufficient Data': {}}, 'run_id': 'kf1978_2025-08-18_19-37-43', 'run_status': 'Pass'}], 'scriptVersion': 7, 'serverVersion': 'Unknown', 'specVersion': 2, 'timestamp': 1755625551, 'harvester_version': 7, 'harvester_fingerprint': 'dceb812d Mon, 11 Mar 2024 10:39:59 -0700'}]",Pass,,,,,,,,,1755515580000,2025-08-18 11:13:00,2026-08-31
82,1250818422,icaro.mesquita,1755571130,MauriceCartridge.MauriceIEFCartridge,Pass,{'$date': 1755514740000},productionline@proteinsimple.com,0.0272,False,NA,NA,{'$date': 1755503989837},1,20135476,1825795,0.022,0.0283,,"[{'analysis_timestamp': 1755597207, 'analysis_user': 'ad/cator.qc', 'compassVersion': 'Unknown', 'documentType': 'maurice_pass_fail', 'runs': [{'Abs': {'Noise Avg_Failures': [], 'Sufficient Data': {}}, 'failure_type': '', 'Fl': {'Position (pixels) STDEV_Failures': [], 'Resolution %CV_Failures': [], 'Resolution Avg_Failures': [], 'Sufficient Data': {}}, 'run_id': 'kf2980_2025-08-18_19-38-50', 'run_status': 'Pass'}], 'scriptVersion': 7, 'serverVersion': 'Unknown', 'specVersion': 2, 'timestamp': 1755611614, 'harvester_version': 7, 'harvester_fingerprint': 'dceb812d Mon, 11 Mar 2024 10:39:59 -0700'}]",Pass,,,,,,,,,1755514740000,2025-08-18 10:59:00,2026-08-31
83,1250818425,icaro.mesquita,1755571174,MauriceCartridge.MauriceIEFCartridge,Pass,{'$date': 1755516480000},productionline@proteinsimple.com,0.0281,False,NA,NA,{'$date': 1755508704041},1,20135476,1825795,0.0157,0.0172,,"[{'analysis_timestamp': 1755611253, 'analysis_user': 'ad/cator.qc', 'compassVersion': 'Unknown', 'documentType': 'maurice_pass_fail', 'runs': [{'Abs': {'Noise Avg_Failures': [], 'Sufficient Data': {}}, 'failure_type': 'Re-test', 'Fl': {'Position (pixels) STDEV_Failures': [], 'Resolution %CV_Failures': [], 'Resolution Avg_Failures': [], 'Sufficient Data': {}}, 'run_id': 'kf1987_2025-08-18_19-39-34', 'run_status': 'Fail'}], 'scriptVersion': 7, 'serverVersion': 'Unknown', 'specVersion': 2, 'timestamp': 1755625660, 'harvester_version': 7, 'harvester_fingerprint': 'dceb812d Mon, 11 Mar 2024 10:39:59 -0700'}]",Fail,Re-test,,,,,,,,1755516480000,2025-08-18 11:28:00,2026-08-31
84,1250818431,icaro.mesquita,1755577602,MauriceCartridge.MauriceIEFCartridge,Pass,{'$date': 1755522840000},productionline@proteinsimple.com,0.027,False,NA,NA,{'$date': 1755512135340},1,20135476,1825795,0.0194,0.0265,,"[{'analysis_timestamp': 1755591026, 'analysis_user': 'ad/cator.qc', 'compassVersion': 'Unknown', 'documentType': 'maurice_pass_fail', 'runs': [{'Abs': {'Noise Avg_Failures': [], 'Sufficient Data': {}}, 'failure_type': '', 'Fl': {'Position (pixels) STDEV_Failures': [], 'Resolution %CV_Failures': [], 'Resolution Avg_Failures': [], 'Sufficient Data': {}}, 'run_id': 'kf1494_2025-08-18_21-26-42', 'run_status': 'Pass'}], 'scriptVersion': 7, 'serverVersion': 'Unknown', 'specVersion': 2, 'timestamp': 1755605431, 'harvester_version': 7, 'harvester_fingerprint': 'dceb812d Mon, 11 Mar 2024 10:39:59 -0700'}]",Pass,,,,,,,,,1755522840000,2025-08-18 13:14:00,2026-08-31
85,1250818436,icaro.mesquita,1755577616,MauriceCartridge.MauriceIEFCartridge,Pass,{'$date': 1755527100000},productionline@proteinsimple.com,0.0249,False,NA,NA,{'$date': 1755516407203},1,20135476,1825795,0.0138,0.0123,,"[{'analysis_timestamp': 1755591505, 'analysis_user': 'ad/cator.qc', 'compassVersion': 'Unknown', 'documentType': 'maurice_pass_fail', 'runs': [{'Abs': {'Noise Avg_Failures': [], 'Sufficient Data': {}}, 'failure_type': '', 'Fl': {'Position (pixels) STDEV_Failures': [], 'Resolution %CV_Failures': [], 'Resolution Avg_Failures': [], 'Sufficient Data': {}}, 'run_id': 'kf2179_2025-08-19_00-26-56', 'run_status': 'Pass'}], 'scriptVersion': 7, 'serverVersion': 'Unknown', 'specVersion': 2, 'timestamp': 1755605911, 'harvester_version': 7, 'harvester_fingerprint': 'dceb812d Mon, 11 Mar 2024 10:39:59 -0700'}]",Pass,,,,,,,,,1755527100000,2025-08-18 14:25:00,2026-08-31
86,1250818433,icaro.mesquita,1755577656,MauriceCartridge.MauriceIEFCartridge,Pass,{'$date': 1755523560000},productionline@proteinsimple.com,0.0247,False,NA,NA,{'$date': 1755513419579},1,20135476,1825795,0.0249,0.0268,,"[{'analysis_timestamp': 1755591226, 'analysis_user': 'ad/cator.qc', 'compassVersion': 'Unknown', 'documentType': 'maurice_pass_fail', 'runs': [{'Abs': {'Noise Avg_Failures': [], 'Sufficient Data': {}}, 'failure_type': '', 'Fl': {'Position (pixels) STDEV_Failures': [], 'Resolution %CV_Failures': [], 'Resolution Avg_Failures': [], 'Sufficient Data': {}}, 'run_id': 'kf1045_2025-08-19_00-27-36', 'run_status': 'Pass'}], 'scriptVersion': 7, 'serverVersion': 'Unknown', 'specVersion': 2, 'timestamp': 1755605632, 'harvester_version': 7, 'harvester_fingerprint': 'dceb812d Mon, 11 Mar 2024 10:39:59 -0700'}]",Pass,,,,,,,,,1755523560000,2025-08-18 13:26:00,2026-08-31
87,1250818438,icaro.mesquita,1755577670,MauriceCartridge.MauriceIEFCartridge,Pass,{'$date': 1755536100000},productionline@proteinsimple.com,0.0243,False,NONE,N/A,{'$date': 1755525424893},1,20135476,1825795,0.0156,0.0172,,"[{'analysis_timestamp': 1755591675, 'analysis_user': 'ad/cator.qc', 'compassVersion': 'Unknown', 'documentType': 'maurice_pass_fail', 'runs': [{'Abs': {'Noise Avg_Failures': [], 'Sufficient Data': {}}, 'failure_type': '', 'Fl': {'Position (pixels) STDEV_Failures': [], 'Resolution %CV_Failures': [], 'Resolution Avg_Failures': [], 'Sufficient Data': {}}, 'run_id': 'kf1853_2025-08-19_00-27-50', 'run_status': 'Pass'}], 'scriptVersion': 7, 'serverVersion': 'Unknown', 'specVersion': 2, 'timestamp': 1755606081, 'harvester_version': 7, 'harvester_fingerprint': 'dceb812d Mon, 11 Mar 2024 10:39:59 -0700'}]",Pass,,,,,,,,,1755536100000,2025-08-18 16:55:00,2026-08-31
88,1250818439,icaro.mesquita,1755577676,MauriceCartridge.MauriceIEFCartridge,Pass,{'$date': 1755536220000},linh.sam@proteinsimple.com,0.0277,False,NONE,N/A,{'$date': 1755525514561},1,20135476,1825795,0.0171,0.0171,,"[{'analysis_timestamp': 1755591755, 'analysis_user': 'ad/cator.qc', 'compassVersion': 'Unknown', 'documentType': 'maurice_pass_fail', 'runs': [{'Abs': {'Noise Avg_Failures': [], 'Sufficient Data': {}}, 'failure_type': '', 'Fl': {'Position (pixels) STDEV_Failures': [], 'Resolution %CV_Failures': [], 'Resolution Avg_Failures': [], 'Sufficient Data': {}}, 'run_id': 'kf3051_2025-08-18_21-27-56', 'run_status': 'Pass'}], 'scriptVersion': 7, 'serverVersion': 'Unknown', 'specVersion': 2, 'timestamp': 1755606161, 'harvester_version': 7, 'harvester_fingerprint': 'dceb812d Mon, 11 Mar 2024 10:39:59 -0700'}]",Pass,,,,,,,,,1755536220000,2025-08-18 16:57:00,2026-08-31
89,1250818440,icaro.mesquita,1755577731,MauriceCartridge.MauriceIEFCartridge,Pass,{'$date': 1755536280000},productionline@proteinsimple.com,0.029,False,NONE,N/A,{'$date': 1755525671462},1,20135476,1825795,0.0281,0.0271,,"[{'analysis_timestamp': 1755591833, 'analysis_user': 'ad/cator.qc', 'compassVersion': 'Unknown', 'documentType': 'maurice_pass_fail', 'runs': [{'Abs': {'Noise Avg_Failures': [], 'Sufficient Data': {}}, 'failure_type': '', 'Fl': {'Position (pixels) STDEV_Failures': [], 'Resolution %CV_Failures': [], 'Resolution Avg_Failures': [], 'Sufficient Data': {}}, 'run_id': 'kf1130_2025-08-18_21-28-51', 'run_status': 'Pass'}], 'scriptVersion': 7, 'serverVersion': 'Unknown', 'specVersion': 2, 'timestamp': 1755606239, 'harvester_version': 7, 'harvester_fingerprint': 'dceb812d Mon, 11 Mar 2024 10:39:59 -0700'}]",Pass,,,,,,,,,1755536280000,2025-08-18 16:58:00,2026-08-31
90,1250818434,icaro.mesquita,1755577755,MauriceCartridge.MauriceIEFCartridge,Pass,{'$date': 1755524580000},productionline@proteinsimple.com,0.0233,False,NA,NA,{'$date': 1755513877960},1,20135476,1825795,0.0223,0.0294,,"[{'analysis_timestamp': 1755591320, 'analysis_user': 'ad/cator.qc', 'compassVersion': 'Unknown', 'documentType': 'maurice_pass_fail', 'runs': [{'Abs': {'Noise Avg_Failures': [], 'Sufficient Data': {}}, 'failure_type': '', 'Fl': {'Position (pixels) STDEV_Failures': [], 'Resolution %CV_Failures': [], 'Resolution Avg_Failures': [], 'Sufficient Data': {}}, 'run_id': 'kf1978_2025-08-18_21-29-15', 'run_status': 'Pass'}], 'scriptVersion': 7, 'serverVersion': 'Unknown', 'specVersion': 2, 'timestamp': 1755605726, 'harvester_version': 7, 'harvester_fingerprint': 'dceb812d Mon, 11 Mar 2024 10:39:59 -0700'}]",Pass,,,,,,,,,1755524580000,2025-08-18 13:43:00,2026-08-31
91,1250818432,icaro.mesquita,1755577824,MauriceCartridge.MauriceIEFCartridge,Pass,{'$date': 1755523020000},productionline@proteinsimple.com,0.0238,False,NA,NA,{'$date': 1755512584947},1,20135476,1825795,0.0151,0.0203,,"[{'analysis_timestamp': 1755591134, 'analysis_user': 'ad/cator.qc', 'compassVersion': 'Unknown', 'documentType': 'maurice_pass_fail', 'runs': [{'Abs': {'Noise Avg_Failures': [], 'Sufficient Data': {}}, 'failure_type': '', 'Fl': {'Position (pixels) STDEV_Failures': [], 'Resolution %CV_Failures': [], 'Resolution Avg_Failures': [], 'Sufficient Data': {}}, 'run_id': 'kf2980_2025-08-18_21-30-24', 'run_status': 'Pass'}], 'scriptVersion': 7, 'serverVersion': 'Unknown', 'specVersion': 2, 'timestamp': 1755605540, 'harvester_version': 7, 'harvester_fingerprint': 'dceb812d Mon, 11 Mar 2024 10:39:59 -0700'}]",Pass,,,,,,,,,1755523020000,2025-08-18 13:17:00,2026-08-31
92,1250818435,icaro.mesquita,1755577866,MauriceCartridge.MauriceIEFCartridge,Pass,{'$date': 1755525120000},productionline@proteinsimple.com,0.0267,False,NA,NA,{'$date': 1755514404820},1,20135476,1825795,0.0233,0.0254,,"[{'analysis_timestamp': 1755591414, 'analysis_user': 'ad/cator.qc', 'compassVersion': 'Unknown', 'documentType': 'maurice_pass_fail', 'runs': [{'Abs': {'Noise Avg_Failures': [], 'Sufficient Data': {}}, 'failure_type': '', 'Fl': {'Position (pixels) STDEV_Failures': [], 'Resolution %CV_Failures': [], 'Resolution Avg_Failures': [], 'Sufficient Data': {}}, 'run_id': 'kf1987_2025-08-18_21-31-06', 'run_status': 'Pass'}], 'scriptVersion': 7, 'serverVersion': 'Unknown', 'specVersion': 2, 'timestamp': 1755605820, 'harvester_version': 7, 'harvester_fingerprint': 'dceb812d Mon, 11 Mar 2024 10:39:59 -0700'}]",Pass,,,,,,,,,1755525120000,2025-08-18 13:52:00,2026-08-31
93,1250818437,icaro.mesquita,1755577867,MauriceCartridge.MauriceIEFCartridge,Pass,{'$date': 1755527280000},productionline@proteinsimple.com,0.0249,False,NA,NA,{'$date': 1755517155434},1,20135476,1825791,0.013,0.0204,,"[{'analysis_timestamp': 1755591626, 'analysis_user': 'ad/cator.qc', 'compassVersion': 'Unknown', 'documentType': 'maurice_pass_fail', 'runs': [{'Abs': {'Noise Avg_Failures': [], 'Sufficient Data': {}}, 'failure_type': 'Re-test', 'Fl': {'Position (pixels) STDEV_Failures': [], 'Resolution %CV_Failures': [], 'Resolution Avg_Failures': [], 'Sufficient Data': {}}, 'run_id': 'kf2009_2025-08-18_21-31-07', 'run_status': 'Fail'}], 'scriptVersion': 7, 'serverVersion': 'Unknown', 'specVersion': 2, 'timestamp': 1755606034, 'harvester_version': 7, 'harvester_fingerprint': 'dceb812d Mon, 11 Mar 2024 10:39:59 -0700'}]",Fail,Re-test,,,,,,,,1755527280000,2025-08-18 14:28:00,2026-08-31
94,1250818441,icaro.mesquita,1755604730,MauriceCartridge.MauriceIEFCartridge,Pass,{'$date': 1755540960000},productionline@proteinsimple.com,0.0245,False,NONE,N/A,{'$date': 1755530249226},1,20135476,1825980,0.0181,0.0253,,"[{'analysis_timestamp': 1755597330, 'analysis_user': 'ad/cator.qc', 'compassVersion': 'Unknown', 'documentType': 'maurice_pass_fail', 'runs': [{'Abs': {'Noise Avg_Failures': [], 'Sufficient Data': {}}, 'failure_type': '', 'Fl': {'Position (pixels) STDEV_Failures': [], 'Resolution %CV_Failures': [], 'Resolution Avg_Failures': [], 'Sufficient Data': {}}, 'run_id': 'kf1494_2025-08-19_04-58-50', 'run_status': 'Pass'}], 'scriptVersion': 7, 'serverVersion': 'Unknown', 'specVersion': 2, 'timestamp': 1755611776, 'harvester_version': 7, 'harvester_fingerprint': 'dceb812d Mon, 11 Mar 2024 10:39:59 -0700'}]",Pass,,,,,,,,,1755540960000,2025-08-18 18:16:00,2026-08-31
95,1250818446,icaro.mesquita,1755604749,MauriceCartridge.MauriceIEFCartridge,Pass,{'$date': 1755541260000},productionline@proteinsimple.com,0.0274,False,NONE,N/A,{'$date': 1755530529667},1,20135476,1825980,0.0261,0.0289,,"[{'analysis_timestamp': 1755597910, 'analysis_user': 'ad/cator.qc', 'compassVersion': 'Unknown', 'documentType': 'maurice_pass_fail', 'runs': [{'Abs': {'Noise Avg_Failures': [], 'Sufficient Data': {}}, 'failure_type': '', 'Fl': {'Position (pixels) STDEV_Failures': [], 'Resolution %CV_Failures': [], 'Resolution Avg_Failures': [], 'Sufficient Data': {}}, 'run_id': 'kf2179_2025-08-19_07-59-09', 'run_status': 'Pass'}], 'scriptVersion': 7, 'serverVersion': 'Unknown', 'specVersion': 2, 'timestamp': 1755612316, 'harvester_version': 7, 'harvester_fingerprint': 'dceb812d Mon, 11 Mar 2024 10:39:59 -0700'}]",Pass,,,,,,,,,1755541260000,2025-08-18 18:21:00,2026-08-31
96,1250818443,icaro.mesquita,1755604791,MauriceCartridge.MauriceIEFCartridge,Pass,{'$date': 1755541080000},productionline@proteinsimple.com,0.0172,False,NONE,N/A,{'$date': 1755530366357},1,20135476,1825795,0.0192,0.0227,,"[{'analysis_timestamp': 1755597626, 'analysis_user': 'ad/cator.qc', 'compassVersion': 'Unknown', 'documentType': 'maurice_pass_fail', 'runs': [{'Abs': {'Noise Avg_Failures': [], 'Sufficient Data': {}}, 'failure_type': 'Re-test', 'Fl': {'Position (pixels) STDEV_Failures': ['Mkr 3.38', 'Mkr 10.17'], 'Resolution %CV_Failures': ['6.14', 'Mkr 10.17'], 'Resolution Avg_Failures': [], 'Sufficient Data': {}}, 'run_id': 'kf1045_2025-08-19_07-59-51', 'run_status': 'Fail'}], 'scriptVersion': 7, 'serverVersion': 'Unknown', 'specVersion': 2, 'timestamp': 1755612034, 'harvester_version': 7, 'harvester_fingerprint': 'dceb812d Mon, 11 Mar 2024 10:39:59 -0700'}]",Fail,Re-test,,,,,,,,1755541080000,2025-08-18 18:18:00,2026-08-31
97,6250818987,ekta.sharma,1755604813,MauriceCartridge.MauriceCESDSPlusCartridge,Pass,{'$date': 1755518940000},productionline@proteinsimple.com,0.0006,False,NA,,{'$date': 1755508185945},6,,,,,,"[{'analysis_timestamp': 1755601110, 'analysis_user': 'turboqc/administrator', 'compassVersion': 'Unknown', 'documentType': 'maurice_pass_fail', 'runs': [{'Abs': {'Height %CV_Failures': [], 'Height (Avg)_Failures': [], 'Resolution %CV_Failures': [], 'Resolution (Avg)_Failures': [], 'Sufficient Data': {}, 'Time %CV_Failures': [], 'Time (Avg)_Failures': []}, 'failure_type': '', 'run_id': 'kf3045_2025-08-19_05-00-13', 'run_status': 'Pass'}], 'scriptVersion': 7, 'serverVersion': 'Unknown', 'specVersion': 1, 'timestamp': 1755615513, 'harvester_version': 7, 'harvester_fingerprint': 'dceb812d Mon, 11 Mar 2024 10:39:59 -0700'}]",Pass,,,,,250818,250507JL-B,1.47,-2.15,1755518940000,2025-08-18 12:09:00,2026-08-31
